과밀지수(밀집도),관리년월,대분류명,상권명칭,상권번호,중분류명
0.3750,2017-01,소매,지행역,2404,건강/미용식품
0.5749,2017-01,소매,포천시외버스터미널_1,2406,건강/미용식품
0.4218,2017-01,소매,서울 중구 을지로3가역_1,2204,건강/미용식품
0.6902,2017-01,소매,서울 중구 을지로3가역_1,2204,건강/미용식품
0.2032,2017-01,소매,서울 중구 을지로3가역_1,2204,건강/미용식품
0.7461,2017-01,소매,동대문역사문화공원역,2207,건강/미용식품
0.6458,2017-01,소매,동대문역사문화공원역,2207,건강/미용식품
1.6873,2017-01,소매,전남 완도군 완도읍_3,28,건강/미용식품
1.7838,2017-01,소매,완도버스터미널,29,건강/미용식품
4.1987,2017-01,소매,완도버스터미널,29,건강/미용식품
1.6546,2017-01,소매,포천시외버스터미널_2,2407,건강/미용식품
1.1280,2017-01,소매,서울 강서구 발산역,2183,건강/미용식품
0.6357,2017-01,소매,서울 강서구 발산역,2183,건강/미용식품
1.5779,2017-01,소매,왕십리역_2,2184,건강/미용식품
1.5604,2017-01,소매,왕십리역_2,2184,건강/미용식품
0.7441,2017-01,소매,왕십리역_2,2184,건강/미용식품
2.3102,2017-01,소매,왕십리역_2,2184,건강/미용식품
0.7982,2017-01,소매,시청역_1,2189,건강/미용식품
0.1667,2017-01,소매,장한평역_2,2191,건강/미용식품
1.4816,2017-01,소매,전남 광양시 광양읍_1,202,건강/미용식품
0.8645,2017-01,소매,전남 광양시 광양읍_1,202,건강/미용식품
0.8550,2017-01,소매,전남 광양시 광양읍_1,202,건강/미용식품
0.5972,2017-01,소매,전남 광양시 광양읍_1,202,건강/미용식품
1.5599,2017-01,소매,덕계공원,2395,건강/미용식품
0.9584,2017-01,소매,가평경찰서,2396,건강/미용식품
0.7609,2017-01,소매,경기 가평군 가평읍_1,2397,건강/미용식품
1.5568,2017-01,소매,경기 가평군 가평읍_1,2397,건강/미용식품
2.0763,2017-01,소매,경기 가평군 가평읍_1,2397,건강/미용식품
1.8778,2017-01,소매,송우리시외버스터미널_1,2398,건강/미용식품
0.6479,2017-01,소매,송우리시외버스터미널_1,2398,건강/미용식품
0.6632,2017-01,소매,서울 중구 충무로역_2,2194,건강/미용식품
0.9581,2017-01,소매,서울 강남구 선릉역_2,1943,건강/미용식품
0.1723,2017-01,소매,서울 강남구 선릉역_2,1943,건강/미용식품
1.4334,2017-01,소매,무안버스터미널,203,건강/미용식품
0.3068,2017-01,소매,무안버스터미널,203,건강/미용식품
0.4139,2017-01,소매,나주버스터미널,209,건강/미용식품
0.2243,2017-01,소매,나주버스터미널,209,건강/미용식품
2.9138,2017-01,소매,부산 사하구 다대1동_1,210,건강/미용식품
1.3886,2017-01,소매,부산 사하구 다대1동_1,210,건강/미용식품
0.9239,2017-01,소매,장승거리,2401,건강/미용식품
1.3427,2017-01,소매,전남 순천시 삼산동_1,197,건강/미용식품
1.9098,2017-01,소매,전남 순천시 삼산동_1,197,건강/미용식품
2.5183,2017-01,소매,전남 순천시 삼산동_1,197,건강/미용식품
0.5174,2017-01,소매,삼성역_1,1945,건강/미용식품
0.4374,2017-01,소매,삼성역_1,1945,건강/미용식품
1.4223,2017-01,소매,삼성역_1,1945,건강/미용식품
0.6982,2017-01,소매,목포종합버스터미널,135,건강/미용식품
0.4052,2017-01,소매,남해군청,140,건강/미용식품
0.3231,2017-01,소매,통영 강구안,141,건강/미용식품
1.5983,2017-01,소매,통영시청 제2청사,144,건강/미용식품
0.2944,2017-01,소매,통영시청 제2청사,144,건강/미용식품
0.5969,2017-01,소매,금릉역,2389,건강/미용식품
0.8628,2017-01,소매,금릉역,2389,건강/미용식품
0.8370,2017-01,소매,금릉역,2389,건강/미용식품
0.8686,2017-01,소매,강화군청,2390,건강/미용식품
0.1348,2017-01,소매,강화군청,2390,건강/미용식품
0.4024,2017-01,소매,선릉역_2,1932,건강/미용식품
0.4408,2017-01,소매,선릉역_2,1932,건강/미용식품
0.5626,2017-01,소매,서울 송파구 석촌역_2,1933,건강/미용식품
2.3625,2017-01,소매,옥포여객터미널,152,건강/미용식품
1.6238,2017-01,소매,옥포여객터미널,152,건강/미용식품
0.8647,2017-01,소매,옥포여객터미널,152,건강/미용식품
3.6814,2017-01,소매,옥포여객터미널,152,건강/미용식품
0.9159,2017-01,소매,고현시외버스터미널,153,건강/미용식품
1.4910,2017-01,소매,고현시외버스터미널,153,건강/미용식품
0.8114,2017-01,소매,고현시외버스터미널,153,건강/미용식품
0.8249,2017-01,소매,서울 송파구 석촌역_1,1926,건강/미용식품
0.7972,2017-01,소매,서울 강남구 역삼역_2,1928,건강/미용식품
0.2214,2017-01,소매,서울 강남구 역삼역_2,1928,건강/미용식품
0.4174,2017-01,소매,서울 강서구 송정역,2192,건강/미용식품
0.1635,2017-01,소매,서울 강남구 선릉역_1,1935,건강/미용식품
1.0661,2017-01,소매,서울 강남구 선릉역_1,1935,건강/미용식품
0.5982,2017-01,소매,서울 서초구 강남역,1937,건강/미용식품
1.8291,2017-01,소매,서울 서초구 강남역,1937,건강/미용식품
0.8908,2017-01,소매,서울 중구 충무로역_1,2178,건강/미용식품
0.2457,2017-01,소매,서울 중구 충무로역_1,2178,건강/미용식품
1.4073,2017-01,소매,서울 중구 충무로역_1,2178,건강/미용식품
1.5057,2017-01,소매,장한평역_1,2182,건강/미용식품
1.0729,2017-01,소매,신중동역,1929,건강/미용식품
0.8345,2017-01,소매,신중동역,1929,건강/미용식품
1.9022,2017-01,소매,금촌역_1,2391,건강/미용식품
0.7822,2017-01,소매,대림역_2,1913,건강/미용식품
1.7144,2017-01,소매,역삼역_2,1916,건강/미용식품
1.1771,2017-01,소매,구로역,1921,건강/미용식품
2.1338,2017-01,소매,구로역,1921,건강/미용식품
0.6364,2017-01,소매,서울 강남구 강남역_2,1923,건강/미용식품
1.0966,2017-01,소매,서울 강남구 강남역_2,1923,건강/미용식품
0.4025,2017-01,소매,장한평역,2175,건강/미용식품
0.0513,2017-01,소매,장한평역,2175,건강/미용식품
0.1722,2017-01,소매,장한평역,2175,건강/미용식품
0.1063,2017-01,소매,남대문시장,2176,건강/미용식품
0.6204,2017-01,소매,남대문시장,2176,건강/미용식품
0.5171,2017-01,소매,왕십리역_1,2177,건강/미용식품
1.0228,2017-01,소매,왕십리역_1,2177,건강/미용식품
1.4288,2017-01,소매,왕십리역_1,2177,건강/미용식품
1.2398,2017-01,소매,의정부 젊음의거리_1,2369,건강/미용식품
1.7252,2017-01,소매,서울 마포구 홍대입구역_2,2166,건강/미용식품
0.3624,2017-01,소매,서울 마포구 홍대입구역_3,2167,건강/미용식품
0.3584,2017-01,소매,서울 마포구 홍대입구역_3,2167,건강/미용식품
0.5182,2017-01,소매,서울 마포구 홍대입구역_3,2167,건강/미용식품
0.5624,2017-01,소매,서울 마포구 홍대입구역_3,2167,건강/미용식품
1.6135,2017-01,소매,서울 서대문구 신촌역,2168,건강/미용식품
0.8004,2017-01,소매,서울 서대문구 신촌역,2168,건강/미용식품
1.0572,2017-01,소매,전남 목포시 하당동_5,117,건강/미용식품
0.7033,2017-01,소매,전남 목포시 하당동_5,117,건강/미용식품
0.9861,2017-01,소매,의정부 젊음의거리_2,2375,건강/미용식품
0.3657,2017-01,소매,의정부 젊음의거리_2,2375,건강/미용식품
1.9159,2017-01,소매,가능역,2379,건강/미용식품
0.4135,2017-01,소매,경기도청북부청사역_1,2381,건강/미용식품
0.5584,2017-01,소매,경기도청북부청사역_1,2381,건강/미용식품
0.2690,2017-01,소매,경기도청북부청사역_1,2381,건강/미용식품
1.4604,2017-01,소매,경기도청북부청사역_1,2381,건강/미용식품
0.1338,2017-01,소매,경기도청북부청사역_2,2386,건강/미용식품
2.0092,2017-01,소매,경기도청북부청사역_2,2386,건강/미용식품
0.2174,2017-01,소매,의정부역_2,2368,건강/미용식품
0.6751,2017-01,소매,의정부역_2,2368,건강/미용식품
0.7356,2017-01,소매,탄현역_2,2358,건강/미용식품
1.1419,2017-01,소매,탄현역_2,2358,건강/미용식품
0.4105,2017-01,소매,탄현역_3,2359,건강/미용식품
0.5470,2017-01,소매,통진우체국,2360,건강/미용식품
2.2646,2017-01,소매,통진우체국,2360,건강/미용식품
0.8729,2017-01,소매,제주 제주시 연동_4,9,건강/미용식품
1.1717,2017-01,소매,제주 제주시 연동_4,9,건강/미용식품
1.2788,2017-01,소매,제주 제주시 연동_4,9,건강/미용식품
0.7146,2017-01,소매,제주 제주시 연동_4,9,건강/미용식품
1.3600,2017-01,소매,서울 강남구 한티역,1906,건강/미용식품
0.4899,2017-01,소매,제주 서귀포시 대정읍_1,1,건강/미용식품
1.3371,2017-01,소매,제주 서귀포시 중앙동_1,3,건강/미용식품
1.2119,2017-01,소매,제주 서귀포시 중앙동_1,3,건강/미용식품
1.1529,2017-01,소매,제주 서귀포시 동홍동_1,5,건강/미용식품
0.6559,2017-01,소매,제주 서귀포시 동홍동_1,5,건강/미용식품
0.5284,2017-01,소매,남양주 홈플러스,2364,건강/미용식품
0.9941,2017-01,소매,신대방삼거리역,1907,건강/미용식품
0.6052,2017-01,소매,신대방삼거리역,1907,건강/미용식품
0.5129,2017-01,소매,서울 강남구 역삼역_1,1910,건강/미용식품
0.2300,2017-01,소매,서울 강남구 역삼역_1,1910,건강/미용식품
0.7691,2017-01,소매,인천 중구 운서동_4,1911,건강/미용식품
0.4467,2017-01,소매,제주 제주시 한림읍_1,6,건강/미용식품
3.0270,2017-01,소매,제주 제주시 노형동_1,7,건강/미용식품
2.3750,2017-01,소매,제주 제주시 노형동_1,7,건강/미용식품
0.7096,2017-01,소매,서울 서대문구 이대역,2169,건강/미용식품
1.9089,2017-01,소매,한양시장,2170,건강/미용식품
1.8005,2017-01,소매,한양시장,2170,건강/미용식품
2.6509,2017-01,소매,한양시장,2170,건강/미용식품
1.5148,2017-01,소매,장충동 족발거리,2171,건강/미용식품
1.6443,2017-01,소매,장충동 족발거리,2171,건강/미용식품
0.2965,2017-01,소매,대림역_2,1913,건강/미용식품
0.8797,2017-01,소매,대림역_2,1913,건강/미용식품
0.5004,2017-01,소매,부평역_3,1894,건강/미용식품
1.2610,2017-01,소매,부평역_3,1894,건강/미용식품
0.2796,2017-01,소매,부평역_3,1894,건강/미용식품
0.3441,2017-01,소매,부평역_3,1894,건강/미용식품
0.7917,2017-01,소매,오류동역,1895,건강/미용식품
0.6735,2017-01,소매,오류동역,1895,건강/미용식품
0.2589,2017-01,소매,전남 순천시 해룡면_1,187,건강/미용식품
1.0246,2017-01,소매,전남 순천시 해룡면_1,187,건강/미용식품
1.0409,2017-01,소매,전남 순천시 왕조2동_2,189,건강/미용식품
2.9464,2017-01,소매,전남 순천시 왕조2동_2,189,건강/미용식품
0.2746,2017-01,소매,순천시청_2,191,건강/미용식품
0.8105,2017-01,소매,순천시청_2,191,건강/미용식품
1.5544,2017-01,소매,순천시청_2,191,건강/미용식품
0.3776,2017-01,소매,서울 중구 약수역_2,2151,건강/미용식품
0.4229,2017-01,소매,서울 중구 약수역_2,2151,건강/미용식품
0.9846,2017-01,소매,서울 중구 약수역_2,2151,건강/미용식품
0.3781,2017-01,소매,서울 마포구 홍대입구역_1,2157,건강/미용식품
0.1685,2017-01,소매,서울 마포구 홍대입구역_1,2157,건강/미용식품
1.2065,2017-01,소매,부평역_4,1899,건강/미용식품
0.5283,2017-01,소매,인천 중구 운서동_1,1901,건강/미용식품
0.9472,2017-01,소매,전남 순천시 왕조1동_3,194,건강/미용식품
0.4978,2017-01,소매,장현초등학교 주변,2362,건강/미용식품
1.0152,2017-01,소매,강서구청,2158,건강/미용식품
0.9053,2017-01,소매,강서구청,2158,건강/미용식품
0.6314,2017-01,소매,신촌역,2159,건강/미용식품
0.6398,2017-01,소매,신촌역,2159,건강/미용식품
1.0392,2017-01,소매,서울 광진구 군자역,2161,건강/미용식품
0.4202,2017-01,소매,서울 광진구 군자역,2161,건강/미용식품
0.7812,2017-01,소매,홍익대학교 주변,2165,건강/미용식품
1.2530,2017-01,소매,홍익대학교 주변,2165,건강/미용식품
0.9828,2017-01,소매,홍익대학교 주변,2165,건강/미용식품
0.2774,2017-01,소매,은마아파트입구사거리_4,1905,건강/미용식품
1.0351,2017-01,소매,서울 중구 약수역_1,2149,건강/미용식품
0.4667,2017-01,소매,서울 중구 약수역_1,2149,건강/미용식품
0.8695,2017-01,소매,서울 중구 약수역_1,2149,건강/미용식품
1.4651,2017-01,소매,서울 중구 약수역_1,2149,건강/미용식품
1.2640,2017-01,소매,청평시외버스터미널,2366,건강/미용식품
2.1363,2017-01,소매,의정부역_1,2367,건강/미용식품
0.6811,2017-01,소매,부평해물탕거리,1888,건강/미용식품
0.6084,2017-01,소매,교대역_4,1889,건강/미용식품
1.1261,2017-01,소매,교대역_4,1889,건강/미용식품
0.4444,2017-01,소매,교대역_4,1889,건강/미용식품
0.7612,2017-01,소매,대림역_1,1890,건강/미용식품
0.2725,2017-01,소매,경기 고양시 대화역,2352,건강/미용식품
2.2024,2017-01,소매,일산역_1,2353,건강/미용식품
0.8205,2017-01,소매,일산역_1,2353,건강/미용식품
0.6409,2017-01,소매,일산역_2,2354,건강/미용식품
1.2618,2017-01,소매,등촌역,2146,건강/미용식품
1.6831,2017-01,소매,등촌역,2146,건강/미용식품
0.4156,2017-01,소매,서울 강동구 고덕역,2148,건강/미용식품
0.3945,2017-01,소매,서울 강동구 고덕역,2148,건강/미용식품
0.2033,2017-01,소매,서울 강동구 고덕역,2148,건강/미용식품
1.3439,2017-01,소매,일산차이나타운,2346,건강/미용식품
0.7300,2017-01,소매,일산차이나타운,2346,건강/미용식품
1.4058,2017-01,소매,일산차이나타운,2346,건강/미용식품
1.8679,2017-01,소매,전남 순천시 중앙동_2,193,건강/미용식품
0.3329,2017-01,소매,전남 순천시 중앙동_2,193,건강/미용식품
0.6005,2017-01,소매,전남 순천시 중앙동_2,193,건강/미용식품
0.4932,2017-01,소매,관산동 주민센터 인근,2355,건강/미용식품
2.8059,2017-01,소매,관산동 주민센터 인근,2355,건강/미용식품
0.4872,2017-01,소매,탄현역_1,2357,건강/미용식품
0.6091,2017-01,소매,탄현역_1,2357,건강/미용식품
1.7611,2017-01,소매,탄현역_1,2357,건강/미용식품
0.1889,2017-01,소매,순천종합버스터미널_2,183,건강/미용식품
1.9375,2017-01,소매,순천시청_1,185,건강/미용식품
0.5639,2017-01,소매,서울 강남구 강남역,1893,건강/미용식품
0.5398,2017-01,소매,서울 강남구 강남역,1893,건강/미용식품
0.7899,2017-01,소매,서울 강남구 강남역,1893,건강/미용식품
0.9744,2017-01,소매,정발산역_3,2343,건강/미용식품
0.4695,2017-01,소매,정발산역_3,2343,건강/미용식품
0.3986,2017-01,소매,정발산역_4,2344,건강/미용식품
1.8764,2017-01,소매,정발산역_4,2344,건강/미용식품
0.3652,2017-01,소매,서울 강남구 강남역_1,1887,건강/미용식품
1.0457,2017-01,소매,전남 목포시 용당1동_3,115,건강/미용식품
0.7611,2017-01,소매,전남 목포시 용당1동_3,115,건강/미용식품
0.4216,2017-01,소매,전남 목포시 하당동_2,116,건강/미용식품
1.2585,2017-01,소매,전남 목포시 하당동_5,117,건강/미용식품
0.2882,2017-01,소매,서울 송파구 가락시장역,1880,건강/미용식품
0.7056,2017-01,소매,교대역_2,1881,건강/미용식품
0.2059,2017-01,소매,교대역_2,1881,건강/미용식품
1.0428,2017-01,소매,교대역_2,1881,건강/미용식품
1.0301,2017-01,소매,교대역_2,1881,건강/미용식품
1.0859,2017-01,소매,교대역_2,1881,건강/미용식품
0.2916,2017-01,소매,은마아파트입구사거리_1,1891,건강/미용식품
1.0831,2017-01,소매,서울 마포구 공덕역_2,2135,건강/미용식품
2.3689,2017-01,소매,인천 서구 연희동_3,2136,건강/미용식품
0.4281,2017-01,소매,인천 서구 연희동_3,2136,건강/미용식품
1.5058,2017-01,소매,어린이대공원역,2138,건강/미용식품
0.7012,2017-01,소매,어린이대공원역,2138,건강/미용식품
0.6841,2017-01,소매,역삼역_1,1882,건강/미용식품
1.6813,2017-01,소매,역삼역_1,1882,건강/미용식품
