시도,시군구,업종대분류,분류,업종중분류,1년 미만,1~2년,2~3년,3~5년,5년 이상,합계,평균
충청북도,증평군,음식,기타,제과제빵떡케익,3,3,4,6,6,22,3.18
충청북도,증평군,음식,기타,양식,3,3,0,2,1,9,2.11
충청북도,증평군,학문/교육,기타,도서관/독서실,0,0,0,0,2,2,5.0
충청북도,증평군,학문/교육,학원,예능취미체육,1,0,0,1,5,7,4.21
충청북도,증평군,학문/교육,학원,기타,0,0,0,8,4,12,4.33
충청북도,증평군,학문/교육,학원,보습교습입시,1,2,1,7,14,25,4.16
충청북도,증평군,학문/교육,기타,학문교육기타,0,0,0,1,2,3,4.67
충청북도,증평군,학문/교육,학원,음악미술무용,3,0,3,5,6,17,3.47
충청북도,증평군,학문/교육,학원,자격/국가고시,0,0,0,0,1,1,5.0
충청북도,증평군,학문/교육,기타,연구소,0,0,0,0,1,1,5.0
충청북도,증평군,학문/교육,학원,컴퓨터,0,0,0,2,2,4,4.5
충청북도,증평군,학문/교육,학원,어학,1,0,0,2,3,6,3.92
충청북도,증평군,학문/교육,기타,학교,0,1,0,0,12,13,4.73
충청북도,증평군,학문/교육,기타,유아교육,0,0,2,1,17,20,4.7
충청북도,증평군,학문/교육,기타,기타교육기관,0,1,0,3,3,7,4.07
충청북도,단양군,관광/여가/오락,기타,놀이/여가/취미,0,1,4,3,6,14,3.82
충청북도,단양군,관광/여가/오락,기타,무도/유흥/가무,0,0,0,10,10,20,4.5
충청북도,단양군,관광/여가/오락,기타,PC/오락/당구/볼링등,0,0,1,10,3,14,4.11
충청북도,단양군,관광/여가/오락,기타,전시/관람,0,0,1,3,8,12,4.54
충청북도,단양군,부동산,기타,부동산관련서비스,0,0,0,0,6,6,5.0
충청북도,단양군,부동산,기타,평가/개발/관리,0,0,0,0,3,3,5.0
충청북도,단양군,부동산,기타,부동산임대,1,0,1,1,0,3,2.33
충청북도,단양군,부동산,기타,부동산중개,3,0,2,6,7,18,3.64
충청북도,단양군,생활서비스,기타,개인서비스,0,0,0,1,0,1,4.0
충청북도,단양군,생활서비스,기타,세탁/가사서비스,6,1,2,8,24,41,3.94
충청북도,단양군,생활서비스,기타,개인/가정용품수리,1,0,0,2,3,6,3.92
충청북도,단양군,생활서비스,기타,장례/묘지,3,0,1,0,0,4,1.0
충청북도,단양군,생활서비스,기타,법무세무회계,0,0,0,0,4,4,5.0
충청북도,단양군,생활서비스,기타,사진,2,0,0,3,3,8,3.5
충청북도,단양군,생활서비스,기타,주유소/충전소,1,0,2,11,13,27,4.24
충청북도,단양군,생활서비스,기타,대중목욕탕/휴게,1,0,1,0,3,5,3.6
충청북도,단양군,생활서비스,기타,광고/인쇄,0,0,1,3,7,11,4.5
충청북도,단양군,생활서비스,기타,대행업,1,0,0,0,0,1,0.5
충청북도,단양군,생활서비스,기타,이/미용/건강,5,4,4,23,62,98,4.29
충청북도,단양군,생활서비스,기타,예식/의례/관혼상제,2,0,0,0,1,3,2.0
충청북도,단양군,생활서비스,기타,물품기기대여,0,0,0,2,3,5,4.6
충청북도,단양군,생활서비스,기타,운송/배달/택배,4,3,1,1,22,31,3.97
충청북도,단양군,생활서비스,기타,인력/고용/용역알선,0,0,0,1,3,4,4.75
충청북도,단양군,생활서비스,기타,주택수리,0,0,0,1,5,6,4.83
충청북도,단양군,생활서비스,기타,자동차/이륜차,1,1,5,16,23,46,4.21
충청북도,단양군,생활서비스,기타,행사/이벤트,1,1,0,1,0,3,2.0
충청북도,단양군,소매,기타,가방/신발/액세서리,0,1,2,29,1,33,3.86
충청북도,단양군,소매,기타,의복의류,1,0,3,30,9,43,4.02
충청북도,단양군,소매,기타,페인트/유리제품소매,0,0,0,2,2,4,4.5
충청북도,단양군,소매,기타,선물/팬시/기념품,4,0,1,10,13,28,3.91
충청북도,단양군,소매,기타,가구소매,0,0,0,3,4,7,4.57
충청북도,단양군,소매,기타,책/서적/도서,0,0,1,0,4,5,4.5
충청북도,단양군,소매,기타,자동차/자동차용품,3,0,3,8,8,22,3.68
충청북도,단양군,소매,기타,건강/미용식품,5,3,1,16,20,45,3.86
충청북도,단양군,소매,기타,기타판매업,0,1,2,7,32,42,4.63
충청북도,단양군,소매,기타,의약/의료품소매,1,0,0,1,3,5,3.9
충청북도,단양군,소매,기타,음/식료품소매,14,10,60,92,38,214,3.41
충청북도,단양군,소매,기타,중고품소매/교환,0,2,0,0,4,6,3.83
충청북도,단양군,소매,기타,화장품소매,1,0,0,5,2,8,3.81
충청북도,단양군,소매,기타,사무/문구/컴퓨터,3,0,1,8,8,20,3.8
충청북도,단양군,소매,기타,가정/주방/인테리어,5,0,6,32,12,55,3.74
충청북도,단양군,소매,기타,가전제품소매,2,0,0,2,2,6,3.17
충청북도,단양군,소매,기타,취미/오락관련소매,0,0,0,0,1,1,5.0
충청북도,단양군,소매,기타,예술품/골동품/수석/분재,0,2,2,6,3,13,3.62
충청북도,단양군,소매,기타,사진/광학/정밀기기소매,0,0,0,11,3,14,4.21
충청북도,단양군,소매,기타,운동/경기용품소매,0,0,1,9,6,16,4.28
충청북도,단양군,소매,기타,종합소매점,37,6,9,50,45,147,3.23
충청북도,단양군,소매,기타,시계/귀금속소매,0,0,0,2,1,3,4.33
충청북도,단양군,소매,기타,철물/난방/건설자재소매,2,0,1,5,13,21,4.21
충청북도,단양군,숙박,기타,모텔/여관/여인숙,4,3,5,9,39,60,4.17
충청북도,단양군,숙박,기타,민박/하숙,0,1,6,6,34,47,4.48
충청북도,단양군,숙박,기타,캠프/별장/펜션,2,2,5,19,13,41,3.84
충청북도,단양군,숙박,기타,호텔/콘도,0,0,0,1,2,3,4.67
충청북도,단양군,숙박,기타,유스호스텔,0,0,0,0,1,1,5.0
충청북도,단양군,스포츠,기타,운영관리시설,0,0,0,0,4,4,5.0
충청북도,단양군,스포츠,기타,실내운동시설,1,1,0,4,4,10,3.8
충청북도,단양군,스포츠,기타,실외운동시설,0,0,1,2,7,10,4.55
충청북도,단양군,음식,기타,기타음식업,3,1,7,9,44,64,4.32
충청북도,단양군,음식,기타,커피점/카페,10,12,10,9,28,69,3.25
충청북도,단양군,음식,기타,별식/퓨전요리,2,3,1,4,5,15,3.27
충청북도,단양군,음식,기타,분식,13,6,2,12,35,68,3.58
충청북도,단양군,음식,기타,패스트푸드,6,2,2,0,3,13,2.0
충청북도,단양군,음식,기타,부페,1,0,0,1,0,2,2.25
충청북도,단양군,음식,기타,닭/오리요리,5,1,4,11,15,36,3.69
충청북도,단양군,음식,기타,일식/수산물,8,1,3,6,6,24,2.79
충청북도,단양군,음식,기타,양식,1,1,1,3,1,7,3.07
충청북도,단양군,음식,기타,제과제빵떡케익,1,2,1,6,10,20,4.0
충청북도,단양군,음식,기타,음식배달서비스,0,0,0,0,5,5,5.0
충청북도,단양군,음식,기타,한식,39,42,35,107,205,428,3.79
충청북도,단양군,음식,기타,중식,3,0,1,3,14,21,4.1
충청북도,단양군,음식,기타,유흥주점,6,9,10,18,28,71,3.57
충청북도,단양군,학문/교육,학원,컴퓨터,0,0,0,1,0,1,4.0
충청북도,단양군,학문/교육,학원,어학,0,0,0,3,1,4,4.25
충청북도,단양군,학문/교육,기타,기타교육기관,0,0,0,2,5,7,4.71
충청북도,단양군,학문/교육,학원,자격/국가고시,0,0,0,1,1,2,4.5
충청북도,단양군,학문/교육,학원,예능취미체육,0,0,0,2,2,4,4.5
충청북도,단양군,학문/교육,기타,학교,1,1,1,0,30,33,4.68
충청북도,단양군,학문/교육,학원,음악미술무용,0,0,0,1,1,2,4.5
충청북도,단양군,학문/교육,기타,도서관/독서실,0,0,0,0,2,2,5.0
충청북도,단양군,학문/교육,학원,보습교습입시,0,0,0,8,3,11,4.27
충청북도,단양군,학문/교육,기타,연구소,2,0,1,0,1,4,2.12
충청북도,단양군,학문/교육,학원,기타,1,0,0,5,3,9,3.94
충청북도,단양군,학문/교육,기타,유아교육,0,0,0,0,12,12,5.0
충청남도,천안시,관광/여가/오락,기타,연극/영화/극장,2,1,11,6,6,26,3.23
충청남도,천안시,관광/여가/오락,기타,PC/오락/당구/볼링등,31,14,131,178,84,438,3.42
충청남도,천안시,관광/여가/오락,기타,스포츠/운동,1,1,1,0,4,7,3.5
충청남도,천안시,관광/여가/오락,기타,요가/단전/마사지,6,5,51,40,24,126,3.32
충청남도,천안시,관광/여가/오락,기타,놀이/여가/취미,5,3,11,10,7,36,3.04
충청남도,천안시,관광/여가/오락,기타,무도/유흥/가무,11,7,42,217,125,402,4.01
충청남도,천안시,관광/여가/오락,기타,경마/경륜/성인오락,1,0,19,4,3,27,2.93
충청남도,천안시,관광/여가/오락,기타,전시/관람,2,0,3,1,10,16,3.91
충청남도,천안시,부동산,기타,분양,0,1,60,15,43,119,3.58
충청남도,천안시,부동산,기타,부동산관련서비스,0,1,0,5,194,200,4.96
충청남도,천안시,부동산,기타,평가/개발/관리,1,1,23,17,71,113,4.27
충청남도,천안시,부동산,기타,부동산임대,1,0,43,27,57,128,3.91
충청남도,천안시,부동산,기타,부동산중개,237,20,334,244,437,1272,3.26
충청남도,천안시,생활서비스,기타,주택수리,9,0,77,24,130,240,3.93
충청남도,천안시,생활서비스,기타,자동차/이륜차,19,11,115,438,314,897,4.05
충청남도,천안시,생활서비스,기타,운송/배달/택배,26,14,54,90,245,429,4.09
충청남도,천안시,생활서비스,기타,주유소/충전소,1,1,30,101,64,197,4.07
충청남도,천안시,생활서비스,기타,기타서비스업,1,4,27,16,27,75,3.64
충청남도,천안시,생활서비스,기타,장례/묘지,10,1,5,6,18,40,3.32
충청남도,천안시,생활서비스,기타,인력/고용/용역알선,5,3,87,45,85,225,3.69
충청남도,천안시,생활서비스,기타,대중목욕탕/휴게,10,3,20,18,30,81,3.48
충청남도,천안시,생활서비스,기타,사진,8,14,21,20,42,105,3.5
충청남도,천안시,생활서비스,기타,행사/이벤트,1,4,7,4,15,31,3.71
충청남도,천안시,생활서비스,기타,개인/가정용품수리,23,5,87,65,136,316,3.72
충청남도,천안시,생활서비스,기타,이/미용/건강,284,197,443,766,908,2598,3.52
충청남도,천안시,생활서비스,기타,물품기기대여,3,5,21,27,72,128,4.14
충청남도,천안시,생활서비스,기타,세탁/가사서비스,68,51,113,231,424,887,3.87
충청남도,천안시,생활서비스,기타,대행업,2,2,15,8,16,43,3.57
충청남도,천안시,생활서비스,기타,광고/인쇄,3,1,59,28,124,215,4.1
충청남도,천안시,생활서비스,기타,예식/의례/관혼상제,14,2,28,22,22,88,3.16
충청남도,천안시,생활서비스,기타,개인서비스,2,1,57,12,19,91,3.16
충청남도,천안시,생활서비스,기타,법무세무회계,6,0,63,121,197,387,4.21
충청남도,천안시,소매,기타,책/서적/도서,3,4,11,116,46,180,4.05
충청남도,천안시,소매,기타,철물/난방/건설자재소매,30,8,62,118,218,436,4.0
충청남도,천안시,소매,기타,예술품/골동품/수석/분재,2,5,22,8,10,47,3.1
충청남도,천안시,소매,기타,화장품소매,49,13,78,350,181,671,3.79
충청남도,천안시,소매,기타,의복의류,82,52,410,955,509,2008,3.74
충청남도,천안시,소매,기타,의약/의료품소매,1,2,10,63,46,122,4.18
충청남도,천안시,소매,기타,사무/문구/컴퓨터,25,4,54,266,166,515,3.98
충청남도,천안시,소매,기타,건강/미용식품,32,31,70,143,272,548,3.96
충청남도,천안시,소매,기타,음/식료품소매,91,58,353,672,341,1515,3.57
충청남도,천안시,소매,기타,중고품소매/교환,8,6,29,50,88,181,4.01
충청남도,천안시,소매,기타,운동/경기용품소매,15,5,50,161,86,317,3.83
충청남도,천안시,소매,기타,선물/팬시/기념품,25,9,49,206,122,411,3.85
충청남도,천안시,소매,기타,사진/광학/정밀기기소매,58,12,96,355,175,696,3.71
충청남도,천안시,소매,기타,기타판매업,19,4,68,121,282,494,4.21
충청남도,천안시,소매,기타,페인트/유리제품소매,11,1,7,7,37,63,3.77
충청남도,천안시,소매,기타,취미/오락관련소매,1,2,17,44,30,94,3.96
충청남도,천안시,소매,기타,시계/귀금속소매,8,3,15,53,59,138,4.01
충청남도,천안시,소매,기타,애견/애완/동물,5,5,11,12,21,54,3.53
충청남도,천안시,소매,기타,유아용품,1,3,6,6,24,40,4.1
충청남도,천안시,소매,기타,종교용품판매,0,0,2,1,4,7,4.14
충청남도,천안시,소매,기타,가정/주방/인테리어,45,16,178,724,426,1389,3.97
충청남도,천안시,소매,기타,가구소매,11,7,48,117,66,249,3.75
충청남도,천안시,소매,기타,가방/신발/액세서리,12,17,80,205,117,431,3.8
충청남도,천안시,소매,기타,종합소매점,516,186,273,760,421,2156,2.95
충청남도,천안시,소매,기타,자동차/자동차용품,18,9,103,187,231,548,3.98
충청남도,천안시,소매,기타,가전제품소매,28,15,56,65,34,198,3.06
충청남도,천안시,숙박,기타,민박/하숙,0,0,0,5,1,6,4.17
충청남도,천안시,숙박,기타,캠프/별장/펜션,0,3,10,14,0,27,3.17
충청남도,천안시,숙박,기타,모텔/여관/여인숙,17,18,17,58,194,304,4.21
충청남도,천안시,숙박,기타,호텔/콘도,9,3,5,7,14,38,3.14
충청남도,천안시,숙박,기타,유스호스텔,0,0,0,0,1,1,5.0
충청남도,천안시,스포츠,기타,실내운동시설,22,15,64,145,92,338,3.65
충청남도,천안시,스포츠,기타,실외운동시설,1,2,9,7,15,34,3.79
충청남도,천안시,스포츠,기타,운영관리시설,0,0,7,11,12,30,4.05
충청남도,천안시,음식,기타,별식/퓨전요리,59,26,40,58,107,290,3.23
충청남도,천안시,음식,기타,음식배달서비스,4,4,10,7,24,49,3.69
충청남도,천안시,음식,기타,일식/수산물,182,68,125,207,280,862,3.17
충청남도,천안시,음식,기타,양식,91,37,39,104,143,414,3.21
충청남도,천안시,음식,기타,커피점/카페,328,151,203,221,219,1122,2.56
충청남도,천안시,음식,기타,패스트푸드,106,61,74,125,156,522,3.08
충청남도,천안시,음식,기타,닭/오리요리,137,68,121,262,390,978,3.55
충청남도,천안시,음식,기타,제과제빵떡케익,82,57,54,107,202,502,3.39
충청남도,천안시,음식,기타,기타음식업,61,50,98,216,551,976,4.07
충청남도,천안시,음식,기타,부페,21,7,11,15,16,70,2.69
충청남도,천안시,음식,기타,한식,928,505,711,1431,1601,5176,3.23
충청남도,천안시,음식,기타,중식,71,39,46,64,110,330,3.08
충청남도,천안시,음식,기타,유흥주점,299,188,270,603,735,2095,3.43
충청남도,천안시,음식,기타,분식,207,112,164,291,449,1223,3.34
충청남도,천안시,학문/교육,학원,자격/국가고시,9,1,6,13,24,53,3.64
충청남도,천안시,학문/교육,기타,연구소,6,0,11,8,9,34,3.16
충청남도,천안시,학문/교육,기타,유아교육,6,3,46,67,383,505,4.57
충청남도,천안시,학문/교육,기타,학교,2,3,13,5,158,181,4.69
충청남도,천안시,학문/교육,학원,예능취미체육,17,5,49,42,69,182,3.58
충청남도,천안시,학문/교육,학원,창업취업취미,1,1,2,0,11,15,4.13
충청남도,천안시,학문/교육,학원,기타,16,13,99,297,141,566,3.83
충청남도,천안시,학문/교육,학원,어학,43,7,68,180,83,381,3.51
충청남도,천안시,학문/교육,기타,특수교육기관,0,0,11,5,7,23,3.59
충청남도,천안시,학문/교육,학원,음악미술무용,20,6,87,132,103,348,3.68
충청남도,천안시,학문/교육,기타,학문교육기타,2,1,13,27,23,66,3.91
충청남도,천안시,학문/교육,학원,보습교습입시,17,27,104,408,123,679,3.76
충청남도,천안시,학문/교육,학원,컴퓨터,2,1,5,13,15,36,3.94
충청남도,천안시,학문/교육,기타,기타교육기관,2,1,11,30,37,81,4.14
충청남도,천안시,학문/교육,기타,도서관/독서실,0,1,18,46,51,116,4.19
충청남도,공주시,관광/여가/오락,기타,경마/경륜/성인오락,0,0,1,0,0,1,2.5
충청남도,공주시,관광/여가/오락,기타,전시/관람,0,0,2,5,13,20,4.5
충청남도,공주시,관광/여가/오락,기타,놀이/여가/취미,1,0,1,2,10,14,4.36
충청남도,공주시,관광/여가/오락,기타,PC/오락/당구/볼링등,1,0,14,18,9,42,3.63
충청남도,공주시,관광/여가/오락,기타,요가/단전/마사지,2,0,2,5,3,12,3.42
충청남도,공주시,관광/여가/오락,기타,무도/유흥/가무,10,1,5,24,18,58,3.53
충청남도,공주시,관광/여가/오락,기타,연극/영화/극장,1,1,1,1,1,5,2.7
충청남도,공주시,부동산,기타,분양,0,0,7,1,0,8,2.69
충청남도,공주시,부동산,기타,평가/개발/관리,0,0,2,0,3,5,4.0
충청남도,공주시,부동산,기타,부동산임대,0,0,2,0,8,10,4.5
충청남도,공주시,부동산,기타,부동산관련서비스,0,0,0,0,44,44,5.0
충청남도,공주시,부동산,기타,부동산중개,5,4,12,30,54,105,4.08
충청남도,공주시,생활서비스,기타,광고/인쇄,2,1,7,11,14,35,3.83
충청남도,공주시,생활서비스,기타,장례/묘지,3,0,2,3,5,13,3.35
충청남도,공주시,생활서비스,기타,기타서비스업,0,0,1,1,4,6,4.42
충청남도,공주시,생활서비스,기타,운송/배달/택배,12,3,1,4,47,67,3.94
충청남도,공주시,생활서비스,기타,세탁/가사서비스,17,9,10,37,81,154,3.9
충청남도,공주시,생활서비스,기타,주택수리,3,0,1,16,18,38,4.16
충청남도,공주시,생활서비스,기타,대행업,0,0,1,1,4,6,4.42
충청남도,공주시,생활서비스,기타,인력/고용/용역알선,1,0,3,3,6,13,3.85
충청남도,공주시,생활서비스,기타,행사/이벤트,0,0,0,2,1,3,4.33
충청남도,공주시,생활서비스,기타,개인/가정용품수리,5,0,7,4,21,37,3.81
충청남도,공주시,생활서비스,기타,사진,4,0,3,4,6,17,3.26
충청남도,공주시,생활서비스,기타,법무세무회계,2,0,1,8,26,37,4.47
충청남도,공주시,생활서비스,기타,물품기기대여,3,0,3,5,7,18,3.56
충청남도,공주시,생활서비스,기타,이/미용/건강,53,22,28,92,219,414,3.85
충청남도,공주시,생활서비스,기타,개인서비스,1,0,0,1,7,9,4.39
충청남도,공주시,생활서비스,기타,자동차/이륜차,1,5,11,88,71,176,4.22
충청남도,공주시,생활서비스,기타,주유소/충전소,1,0,6,27,25,59,4.21
충청남도,공주시,생활서비스,기타,대중목욕탕/휴게,1,2,2,3,8,16,3.78
충청남도,공주시,생활서비스,기타,예식/의례/관혼상제,4,0,1,2,2,9,2.5
충청남도,공주시,소매,기타,가전제품소매,8,3,1,15,9,36,3.22
충청남도,공주시,소매,기타,취미/오락관련소매,1,0,0,4,2,7,3.79
충청남도,공주시,소매,기타,기타판매업,6,1,5,40,100,152,4.45
충청남도,공주시,소매,기타,애견/애완/동물,1,2,2,0,0,5,1.7
충청남도,공주시,소매,기타,페인트/유리제품소매,2,1,0,0,8,11,3.86
충청남도,공주시,소매,기타,종합소매점,159,31,25,166,98,479,2.8
충청남도,공주시,소매,기타,사진/광학/정밀기기소매,20,6,7,37,14,84,3.03
충청남도,공주시,소매,기타,가구소매,0,1,2,15,3,21,3.88
충청남도,공주시,소매,기타,의약/의료품소매,3,0,1,6,7,17,3.71
충청남도,공주시,소매,기타,책/서적/도서,1,1,1,11,8,22,4.02
충청남도,공주시,소매,기타,예술품/골동품/수석/분재,2,1,8,2,3,16,2.84
충청남도,공주시,소매,기타,가방/신발/액세서리,8,1,15,64,18,106,3.67
충청남도,공주시,소매,기타,화장품소매,2,2,8,43,14,69,3.86
충청남도,공주시,소매,기타,운동/경기용품소매,8,1,1,31,13,54,3.65
충청남도,공주시,소매,기타,건강/미용식품,16,6,1,22,69,114,3.97
충청남도,공주시,소매,기타,자동차/자동차용품,2,1,7,23,28,61,4.13
충청남도,공주시,소매,기타,의복의류,58,7,25,169,93,352,3.53
충청남도,공주시,소매,기타,선물/팬시/기념품,11,1,5,60,21,98,3.72
충청남도,공주시,소매,기타,시계/귀금속소매,1,0,2,6,6,15,3.97
충청남도,공주시,소매,기타,가정/주방/인테리어,15,2,25,141,87,270,3.97
충청남도,공주시,소매,기타,사무/문구/컴퓨터,9,0,4,30,19,62,3.7
충청남도,공주시,소매,기타,철물/난방/건설자재소매,3,2,1,18,57,81,4.49
충청남도,공주시,소매,기타,유아용품,0,0,0,1,5,6,4.83
충청남도,공주시,소매,기타,종교용품판매,1,0,0,0,2,3,3.5
충청남도,공주시,소매,기타,중고품소매/교환,0,2,1,3,13,19,4.34
충청남도,공주시,소매,기타,음/식료품소매,51,13,128,189,80,461,3.3
충청남도,공주시,숙박,기타,모텔/여관/여인숙,14,13,9,28,68,132,3.8
충청남도,공주시,숙박,기타,캠프/별장/펜션,1,4,8,23,4,40,3.46
충청남도,공주시,숙박,기타,유스호스텔,0,0,0,0,1,1,5.0
충청남도,공주시,숙박,기타,민박/하숙,0,1,0,7,6,14,4.25
충청남도,공주시,숙박,기타,호텔/콘도,2,0,5,2,0,9,2.39
충청남도,공주시,스포츠,기타,실내운동시설,4,0,8,11,12,35,3.6
충청남도,공주시,스포츠,기타,실외운동시설,0,0,1,0,8,9,4.72
충청남도,공주시,스포츠,기타,운영관리시설,1,0,0,3,4,8,4.06
충청남도,공주시,음식,기타,제과제빵떡케익,21,3,6,24,64,118,3.78
충청남도,공주시,음식,기타,일식/수산물,26,15,19,28,30,118,2.92
충청남도,공주시,음식,기타,분식,59,26,22,75,111,293,3.34
충청남도,공주시,음식,기타,양식,16,9,7,11,20,63,2.9
충청남도,공주시,음식,기타,한식,204,146,108,301,578,1337,3.5
충청남도,공주시,음식,기타,중식,21,13,10,14,36,94,3.1
충청남도,공주시,음식,기타,별식/퓨전요리,5,4,7,7,27,50,3.78
충청남도,공주시,음식,기타,닭/오리요리,21,18,18,35,91,183,3.7
충청남도,공주시,음식,기타,음식배달서비스,3,2,0,2,4,11,2.95
충청남도,공주시,음식,기타,커피점/카페,53,41,38,64,101,297,3.18
충청남도,공주시,음식,기타,패스트푸드,19,10,7,18,26,80,3.05
충청남도,공주시,음식,기타,기타음식업,8,1,14,35,138,196,4.44
충청남도,공주시,음식,기타,부페,1,1,1,1,2,6,3.08
충청남도,공주시,음식,기타,유흥주점,38,25,32,77,122,294,3.59
충청남도,공주시,학문/교육,학원,예능취미체육,6,1,6,7,17,37,3.58
충청남도,공주시,학문/교육,학원,음악미술무용,10,2,0,17,21,50,3.62
충청남도,공주시,학문/교육,학원,어학,8,0,3,24,8,43,3.43
충청남도,공주시,학문/교육,기타,연구소,0,0,2,4,4,10,4.1
충청남도,공주시,학문/교육,학원,자격/국가고시,2,0,0,0,5,7,3.71
충청남도,공주시,학문/교육,학원,창업취업취미,0,0,1,2,2,5,4.1
충청남도,공주시,학문/교육,학원,보습교습입시,0,4,4,49,19,76,4.04
충청남도,공주시,학문/교육,기타,학문교육기타,0,0,0,2,2,4,4.5
충청남도,공주시,학문/교육,학원,기타,7,1,3,31,18,60,3.78
충청남도,공주시,학문/교육,기타,유아교육,1,0,2,9,75,87,4.79
충청남도,공주시,학문/교육,기타,특수교육기관,0,0,0,0,2,2,5.0
충청남도,공주시,학문/교육,학원,컴퓨터,1,0,0,0,0,1,0.5
충청남도,공주시,학문/교육,기타,학교,0,0,2,5,59,66,4.85
충청남도,공주시,학문/교육,기타,기타교육기관,0,0,1,8,14,23,4.54
충청남도,공주시,학문/교육,기타,도서관/독서실,1,1,1,4,7,14,3.96
충청남도,보령시,관광/여가/오락,기타,전시/관람,1,0,1,1,7,10,4.2
충청남도,보령시,관광/여가/오락,기타,경마/경륜/성인오락,0,0,1,0,1,2,3.75
충청남도,보령시,관광/여가/오락,기타,무도/유흥/가무,2,0,5,30,68,105,4.51
충청남도,보령시,관광/여가/오락,기타,놀이/여가/취미,0,0,4,2,14,20,4.4
충청남도,보령시,관광/여가/오락,기타,PC/오락/당구/볼링등,3,1,2,10,15,31,3.97
충청남도,보령시,관광/여가/오락,기타,연극/영화/극장,0,0,1,0,3,4,4.38
충청남도,보령시,관광/여가/오락,기타,요가/단전/마사지,1,1,0,0,5,7,3.86
충청남도,보령시,부동산,기타,평가/개발/관리,0,0,0,1,10,11,4.91
충청남도,보령시,부동산,기타,부동산임대,0,0,3,2,7,12,4.21
충청남도,보령시,부동산,기타,분양,0,0,4,1,2,7,3.43
충청남도,보령시,부동산,기타,부동산관련서비스,0,0,0,0,36,36,5.0
충청남도,보령시,부동산,기타,부동산중개,5,0,1,5,68,79,4.62
충청남도,보령시,생활서비스,기타,세탁/가사서비스,20,3,8,19,86,136,3.97
충청남도,보령시,생활서비스,기타,대중목욕탕/휴게,6,0,1,5,12,24,3.56
충청남도,보령시,생활서비스,기타,주유소/충전소,1,0,4,28,24,57,4.25
충청남도,보령시,생활서비스,기타,광고/인쇄,4,1,2,1,37,45,4.39
충청남도,보령시,생활서비스,기타,주택수리,4,0,5,1,50,60,4.47
충청남도,보령시,생활서비스,기타,인력/고용/용역알선,0,0,0,0,16,16,5.0
충청남도,보령시,생활서비스,기타,사진,1,0,0,2,11,14,4.54
충청남도,보령시,생활서비스,기타,자동차/이륜차,0,0,14,56,109,179,4.49
충청남도,보령시,생활서비스,기타,개인/가정용품수리,7,0,3,1,38,49,4.18
충청남도,보령시,생활서비스,기타,법무세무회계,0,1,2,6,28,37,4.61
충청남도,보령시,생활서비스,기타,이/미용/건강,27,19,24,83,235,388,4.15
충청남도,보령시,생활서비스,기타,대행업,0,0,0,0,9,9,5.0
충청남도,보령시,생활서비스,기타,개인서비스,2,0,0,1,10,13,4.23
충청남도,보령시,생활서비스,기타,행사/이벤트,1,0,0,0,8,9,4.5
충청남도,보령시,생활서비스,기타,물품기기대여,0,0,1,3,13,17,4.68
충청남도,보령시,생활서비스,기타,기타서비스업,0,0,2,0,2,4,3.75
충청남도,보령시,생활서비스,기타,장례/묘지,0,0,2,0,13,15,4.67
충청남도,보령시,생활서비스,기타,예식/의례/관혼상제,4,1,0,1,5,11,2.95
충청남도,보령시,생활서비스,기타,운송/배달/택배,3,2,2,6,128,141,4.78
충청남도,보령시,소매,기타,애견/애완/동물,0,0,0,0,1,1,5.0
충청남도,보령시,소매,기타,페인트/유리제품소매,2,0,0,0,17,19,4.53
충청남도,보령시,소매,기타,취미/오락관련소매,1,0,0,1,8,10,4.45
충청남도,보령시,소매,기타,철물/난방/건설자재소매,6,0,4,9,92,111,4.59
충청남도,보령시,소매,기타,선물/팬시/기념품,11,1,6,37,49,104,3.99
충청남도,보령시,소매,기타,건강/미용식품,9,2,3,20,53,87,4.14
충청남도,보령시,소매,기타,음/식료품소매,69,20,701,370,222,1382,3.19
충청남도,보령시,소매,기타,운동/경기용품소매,10,4,6,47,28,95,3.73
충청남도,보령시,소매,기타,의약/의료품소매,2,0,1,5,7,15,3.9
충청남도,보령시,소매,기타,종합소매점,158,39,32,184,154,567,3.04
충청남도,보령시,소매,기타,가정/주방/인테리어,21,4,13,103,124,265,4.08
충청남도,보령시,소매,기타,시계/귀금속소매,0,0,0,6,19,25,4.76
충청남도,보령시,소매,기타,의복의류,47,3,13,148,125,336,3.8
충청남도,보령시,소매,기타,예술품/골동품/수석/분재,0,0,0,0,3,3,5.0
충청남도,보령시,소매,기타,가전제품소매,7,0,2,5,18,32,3.7
충청남도,보령시,소매,기타,기타판매업,6,1,6,22,102,137,4.51
충청남도,보령시,소매,기타,사진/광학/정밀기기소매,8,1,11,25,31,76,3.79
충청남도,보령시,소매,기타,자동차/자동차용품,0,2,5,13,54,74,4.56
충청남도,보령시,소매,기타,가구소매,0,0,2,11,16,29,4.45
충청남도,보령시,소매,기타,중고품소매/교환,1,0,1,3,21,26,4.62
충청남도,보령시,소매,기타,유아용품,1,0,0,4,4,9,4.06
충청남도,보령시,소매,기타,책/서적/도서,0,0,3,1,3,7,3.79
충청남도,보령시,소매,기타,사무/문구/컴퓨터,4,0,3,23,37,67,4.28
충청남도,보령시,소매,기타,가방/신발/액세서리,7,1,5,67,45,125,4.08
충청남도,보령시,소매,기타,화장품소매,7,1,9,33,30,80,3.87
